,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
8953,gas_tax,Gas Tax Just About Hot Air?,the Editorial Board,"The Times - Tribune; Scranton, Pa.","Nov 24, 2017","Scranton, Pa.",,Opinion,https://www.proquest.com/newspapers/gas-tax-just-about-hot-air/docview/1967940365/se-2?accountid=13360,PA
8961,gas_tax,Gov. Rendell declares shale gas tax dead,"Barnes, Tom","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 22, 2010","Pittsburgh, Pa.",WEB,STATE,https://www.proquest.com/newspapers/gov-rendell-declares-shale-gas-tax-dead/docview/760097823/se-2?accountid=13360,PA
8964,gas_tax,Increased gas tax revenue sparks new highway fight,,"Intelligencer Journal; Lancaster, Pa.","Feb 3, 1999","Lancaster, Pa.",,THE BACK PAGE,https://www.proquest.com/newspapers/increased-gas-tax-revenue-sparks-new-highway/docview/375121318/se-2?accountid=13360,PA
8965,gas_tax,"PENNSYLVANIANS, LET'S NOT BE GAS-TAX SAPS","Steffes, Robert","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Sep 17, 2010","Pittsburgh, Pa.",B.6,EDITORIAL,https://www.proquest.com/newspapers/pennsylvanians-lets-not-be-gas-tax-saps/docview/751137430/se-2?accountid=13360,PA
8977,gas_tax,LEGISLATORS NEED TO BOOST GAS TAX FOR VITAL NEEDS,"Lynskey, Laura","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Sep 14, 2010","Pittsburgh, Pa.",B.6,EDITORIAL,https://www.proquest.com/newspapers/legislators-need-boost-gas-tax-vital-needs/docview/750398165/se-2?accountid=13360,PA
8996,gas_tax,A desperate governor opens fire on gas tax idea,"Carpenter, Paul","Morning Call; Allentown, Pa.","Sep 8, 2013","Allentown, Pa.",A.23,News,https://www.proquest.com/newspapers/desperate-governor-opens-fire-on-gas-tax-idea/docview/1430985330/se-2?accountid=13360,PA
9001,gas_tax,DROP THE FEDERAL GAS TAX AND BUILD BETTER ROADS,"Aggarwala, Rohit T","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Feb 16, 2013","Pittsburgh, Pa.",A.9,BUSINESS,https://www.proquest.com/newspapers/drop-federal-gas-tax-build-better-roads/docview/1288107395/se-2?accountid=13360,PA
9004,gas_tax,"Base shale gas tax on states' average, Onorato says","Bumsted, Brad; Conte, Andrew","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Oct 7, 2010","Greensburg, Pa.",,,https://www.proquest.com/newspapers/base-shale-gas-tax-on-states-average-onorato-says/docview/756919057/se-2?accountid=13360,PA
9037,gas_tax,UNEXPECTED GAS TAX MONEY SPARKS NEW HIGHWAY FIGHT: [SOONER Edition],"Johnson, Glen","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Feb 3, 1999","Pittsburgh, Pa.",,NATIONAL,https://www.proquest.com/newspapers/unexpected-gas-tax-money-sparks-new-highway-fight/docview/391492207/se-2?accountid=13360,PA
9048,gas_tax,Dump Pennsylvania's gas tax for 8-cents-per-mile fee,,"Morning Call; Allentown, Pa.","Aug 4, 2021","Allentown, Pa.",A.15,,https://www.proquest.com/newspapers/dump-pennsylvanias-gas-tax-8-cents-per-mile-fee/docview/2557747921/se-2?accountid=13360,PA
9052,gas_tax,It's not too late to adopt a Marcellus shale gas tax,Anonymous,"Morning Call; Allentown, Pa.","Jan 19, 2011","Allentown, Pa.",A.20,News,https://www.proquest.com/newspapers/not-too-late-adopt-marcellus-shale-gas-tax/docview/845329108/se-2?accountid=13360,PA
9060,gas_tax,GAS TAX DEBATE MAY FAIL TO BEAT CLOCK TWO PARTIES 'WORLDS APART' ON PROPOSALS,"Barnes, Tom","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 13, 2010","Pittsburgh, Pa.",B.1,STATE,https://www.proquest.com/newspapers/gas-tax-debate-may-fail-beat-clock-two-parties/docview/757453528/se-2?accountid=13360,PA
9068,gas_tax,$1-A-GALLON GAS TAX HIKE?: IMPOLITIC ADVICE FROM A LEVEL-HEADED SOURCE,,"Philadelphia Inquirer; Philadelphia, Pa.","Dec 14, 1992","Philadelphia, Pa.",A.18,EDITORIAL,https://www.proquest.com/newspapers/1-gallon-gas-tax-hike/docview/1839105959/se-2?accountid=13360,PA
9073,gas_tax,Natural-gas tax plan dies: Rendell blamed GOP for delays. Republicans cited their efforts.,Angela Couloumbis INQUIRER HARRISBURG BUREAU,"Philadelphia Inquirer; Philadelphia, Pa.","Oct 22, 2010","Philadelphia, Pa.",B.1,LOCAL NEWS PHILADELPHIA & THE REGION,https://www.proquest.com/newspapers/natural-gas-tax-plan-dies/docview/759662262/se-2?accountid=13360,PA
9082,gas_tax,"DETOURS FROM A GAS-TAX INCREASE YES, THE ROADS ARE IN HORRIBLE SHAPE.: [SOONER Edition]",,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Mar 13, 1996","Pittsburgh, Pa.",,EDITORIAL,https://www.proquest.com/newspapers/detours-gas-tax-increase-yes-roads-are-horrible/docview/391811128/se-2?accountid=13360,PA
9094,gas_tax,"Bush calls for new dialogue on energy Critics decry plan as lacking quick fixes, bad for environment",,"Intelligencer Journal; Lancaster, Pa.","May 18, 2001","Lancaster, Pa.",,NEWS,https://www.proquest.com/newspapers/bush-calls-new-dialogue-on-energy-critics-decry/docview/375125704/se-2?accountid=13360,PA
9111,gas_tax,Rendell is defied again on gas tax: Senate and House leaders stood firm after his latest request.,"Couloumbis, Angela; Amy Worden INQUIRER HARRISBURG BUREAU","Philadelphia Inquirer; Philadelphia, Pa.","Oct 21, 2010","Philadelphia, Pa.",B.1,LOCAL NEWS PHILADELPHIA & THE REGION,https://www.proquest.com/newspapers/rendell-is-defied-again-on-gas-tax/docview/759610949/se-2?accountid=13360,PA
9113,gas_tax,PROMISES PUT GAS TAX OVER THE TOP: SOME DEMOCRATS JUST COULDN'T RESIST: FUNDING FOR SEPTA. HIGHWAY PROJECTS.,"Dilanian, Ken","Philadelphia Inquirer; Philadelphia, Pa.","Apr 19, 1997","Philadelphia, Pa.",A.1,LOCAL,https://www.proquest.com/newspapers/promises-put-gas-tax-over-top/docview/1841815901/se-2?accountid=13360,PA
9125,gas_tax,"Corbett: No interest in adding natural gas tax ** During taping of Lehigh Valley TV talk show, governor says he'll oppose it -- even as a way to close budget gap.","Kraus, Scott","Morning Call; Allentown, Pa.","May 29, 2014","Allentown, Pa.",A.14,News,https://www.proquest.com/newspapers/corbett-no-interest-adding-natural-gas-tax-during/docview/1530309958/se-2?accountid=13360,PA
9131,gas_tax,"Raise Pa. gas tax, officials are urged: It's the easiest, fastest way to solve transportation-funding crisis, testified city officials, planners, employer groups.","Nussbaum, Paul","Philadelphia Inquirer; Philadelphia, Pa.","Jun 5, 2010","Philadelphia, Pa.",B.1,LOCAL NEWS PHILADELPHIA & THE REGION,https://www.proquest.com/newspapers/raise-pa-gas-tax-officials-are-urged/docview/365342762/se-2?accountid=13360,PA
9132,gas_tax,"Polls back both sides on gas tax: In August, 78 pct. backed an extraction levy; in March, 49 pct. said no. Wording is key.","Maykuth, Andrew","Philadelphia Inquirer; Philadelphia, Pa.","Oct 12, 2010","Philadelphia, Pa.",C.1,BUSINESS,https://www.proquest.com/newspapers/polls-back-both-sides-on-gas-tax/docview/757382097/se-2?accountid=13360,PA
9133,gas_tax,WHITMAN GIVES NOD TO SHIFT IN GAS TAX: THE CHOICES: CUT THE DEFICIT OR FUND TRANSPORTATION. SHE AND GOV. PATAKI SAY: SHOW US THE MONEY.,"Ginsberg, Thomas","Philadelphia Inquirer; Philadelphia, Pa.","Apr 8, 1997","Philadelphia, Pa.",B.1,SOUTH JERSEY,https://www.proquest.com/newspapers/whitman-gives-nod-shift-gas-tax/docview/1841817646/se-2?accountid=13360,PA
9149,gas_tax,The environment important to all This is,,"York Daily Record; York, Pa.","Jun 11, 1997","York, Pa.",,A,https://www.proquest.com/newspapers/environment-important-all-this-is/docview/274142978/se-2?accountid=13360,PA
9151,gas_tax,"A HIGHER GAS TAX MOVES TO THE TOP OF SOME AGENDAS: AMERICANS ENJOY THE LOWEST SUCH LEVIES IN THE INDUSTRIALIZED WORLD. PRESIDENT-ELECT CLINTON IS COOL TO THE IDEA, THOUGH.","Demick, Barbara","Philadelphia Inquirer; Philadelphia, Pa.","Dec 20, 1992","Philadelphia, Pa.",F.1,BUSINESS,https://www.proquest.com/newspapers/higher-gas-tax-moves-top-some-agendas/docview/1839125270/se-2?accountid=13360,PA
9153,gas_tax,Panel Examines Environment At Interdependence Day Event,"O'Connell, Jon","The Times - Tribune; Scranton, Pa.","Sep 13, 2019","Scranton, Pa.",,News,https://www.proquest.com/newspapers/panel-examines-environment-at-interdependence-day/docview/2289727908/se-2?accountid=13360,PA
9155,gas_tax,DO-NOT-DRILL DEMOCRATS ARE DAMAGING THE ENVIRONMENT,"Krauthammer, Charles","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Aug 2, 2008","Pittsburgh, Pa.",A.14,EDITORIAL,https://www.proquest.com/newspapers/do-not-drill-democrats-are-damaging-environment/docview/390712183/se-2?accountid=13360,PA
9191,gas_tax,Senate deal good news for Pa. roads,,"Lancaster New Era; Lancaster, Pa.","Mar 3, 1998","Lancaster, Pa.",,NEWS,https://www.proquest.com/newspapers/senate-deal-good-news-pa-roads/docview/374572707/se-2?accountid=13360,PA
9193,gas_tax,CONGRESS WEIGHS FUNDING BOOST FOR BIKING FACILITIES: PROPONENTS SEE A HEALTHIER ENVIRONMENT. OPPONENTS SAY HIGHWAY REPAIRS ARE MORE IMPORTANT.,"Towle, Michael D","Philadelphia Inquirer; Philadelphia, Pa.","Oct 17, 1997","Philadelphia, Pa.",A.29,NATIONAL,https://www.proquest.com/newspapers/congress-weighs-funding-boost-biking-facilities/docview/1842127252/se-2?accountid=13360,PA
9206,gas_tax,Corbett vows 'cop' approach to shale gas industry,"Bumsted, Brad; Conte, Andrew","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Jan 2, 2011","Greensburg, Pa.",,,https://www.proquest.com/newspapers/corbett-vows-cop-approach-shale-gas-industry/docview/821936438/se-2?accountid=13360,PA
9273,gas_tax,MAKING THEIR MARK AS MEN OF ISSUES,"Hollman, Laurie","Philadelphia Inquirer; Philadelphia, Pa.","Apr 17, 1988","Philadelphia, Pa.",B.2,NEIGHBORS BURLINGTON,https://www.proquest.com/newspapers/making-their-mark-as-men-issues/docview/1832794005/se-2?accountid=13360,PA
9298,gas_tax,Prohibition Rather Than Regulation,,"Standard - Speaker; Hazleton, Pa.","Jan 31, 2014","Hazleton, Pa.",,Opinion,https://www.proquest.com/newspapers/prohibition-rather-than-regulation/docview/1492979555/se-2?accountid=13360,PA
9316,gas_tax,Fuel efficiency requires Bush's help,"Page, Clarence","Philadelphia Tribune; Philadelphia, Pa.","Feb 10, 2006","Philadelphia, Pa.",,,https://www.proquest.com/newspapers/fuel-efficiency-requires-bushs-help/docview/337746173/se-2?accountid=13360,PA
9346,gas_tax,Congressmen: We Need Energy Independence,"Dino, Jim","Standard - Speaker; Hazleton, Pa.","Feb 23, 2012","Hazleton, Pa.",,News,https://www.proquest.com/newspapers/congressmen-we-need-energy-independence/docview/923283439/se-2?accountid=13360,PA
9376,gas_tax,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","Jan 8, 2009","Scranton, Pa.",A.10,,https://www.proquest.com/newspapers/your-opinion/docview/275629124/se-2?accountid=13360,PA
9420,gas_tax,CANDIDATES SPAR OVER GAS INDUSTRY CONTRIBUTIONS,"Barnes, Tom","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 2, 2010","Pittsburgh, Pa.",A.9,STATE,https://www.proquest.com/newspapers/candidates-spar-over-gas-industry-contributions/docview/756088212/se-2?accountid=13360,PA
9441,gas_tax,RENDELL URGES ACTION ON MARCELLUS SHALE TAX LETTER TO GOP SENATE LEADERS ENCOURAGES GAS DRILLING LEVY,"Barnes, Tom","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Oct 7, 2010","Pittsburgh, Pa.",B.1,STATE,https://www.proquest.com/newspapers/rendell-urges-action-on-marcellus-shale-tax/docview/756782693/se-2?accountid=13360,PA
9474,gas_tax,YOUR OPINION,Anonymous,"The Times - Tribune; Scranton, Pa.","Feb 8, 2007","Scranton, Pa.",A.10,,https://www.proquest.com/newspapers/your-opinion/docview/275742544/se-2?accountid=13360,PA
9539,gas_tax,East Chestnut St. Mennonite Church constructs EV charging station,"Earle, Cornelius","LNP; Lancaster, Pa.","Mar 24, 2019","Lancaster, Pa.",,Faith + Values,https://www.proquest.com/newspapers/east-chestnut-st-mennonite-church-constructs-ev/docview/2211988296/se-2?accountid=13360,PA
9549,gas_tax,Media Monday,Anonymous,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Dec 13, 2010","Greensburg, Pa.",,,https://www.proquest.com/newspapers/media-monday/docview/817406140/se-2?accountid=13360,PA
9597,gas_tax,OPEN-MINDED? NOT REALLY THE SENATE OUGHT TO GIVE A CARBON TAX A FAIR HEARING,An editorial from,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Feb 17, 2009","Pittsburgh, Pa.",B.5,EDITORIAL,https://www.proquest.com/newspapers/open-minded-not-really-senate-ought-give-carbon/docview/390666435/se-2?accountid=13360,PA
9606,gas_tax,Natural gas extraction tax urged,"Foreman, Chris","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Sep 24, 2010","Greensburg, Pa.",,,https://www.proquest.com/newspapers/natural-gas-extraction-tax-urged/docview/753952471/se-2?accountid=13360,PA
9644,gas_tax,RETOOL THINKING,"SABATUCCI, SAL","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Jun 18, 2013","Pittsburgh, Pa.",B.6,EDITORIAL,https://www.proquest.com/newspapers/retool-thinking/docview/1369231645/se-2?accountid=13360,PA
9649,gas_tax,"STATE'S ROADS BARELY PASSING REPORT GIVES TRANSIT, ROADS A D-, BRIDGES A C","Schmitz, Jon","Pittsburgh Post - Gazette; Pittsburgh, Pa.","May 24, 2010","Pittsburgh, Pa.",A.1,STATE,https://www.proquest.com/newspapers/states-roads-barely-passing-report-gives-transit/docview/312866230/se-2?accountid=13360,PA
9653,gas_tax,AMERICANS GET A FREE RIDE ON GAS PRICES: EVENTUAL INTRODUCTION OF A 50 CENTS PER GALLON TAX WOULD RESULT IN AN INCREASE OF THE DIRECT COST OF DRIVING ROM 4.6 CENTS PER MILE TO ONLY 6.5 CENTS PER MILE.,"Vuchic, Vukan R","Philadelphia Inquirer; Philadelphia, Pa.","Dec 5, 1992","Philadelphia, Pa.",A.13,EDITORIAL,https://www.proquest.com/newspapers/americans-get-free-ride-on-gas-prices/docview/1839127395/se-2?accountid=13360,PA
9709,gas_tax,"$8.1 billion shortfall: PennDOT looks at tolling to solve shortage of highway, bridge funding","Boeckel, Teresa","The Evening Sun; Hanover, Pa.","Jun 6, 2021","Hanover, Pa.",A.1,News,https://www.proquest.com/newspapers/8-1-billion-shortfall/docview/2538386025/se-2?accountid=13360,PA
9719,gas_tax,The Budget Winners And Losers,"KRAWCZENIUK, BORYS","Daily Review; Towanda, Pa.","Feb 6, 2013","Towanda, Pa.",,News,https://www.proquest.com/newspapers/budget-winners-losers/docview/1284407320/se-2?accountid=13360,PA
9721,gas_tax,GasBuddy: You'll pay $3 a gallon by spring: Higher taxes & refinery bottlenecks will raise prices: to levels not seen in two years.,"Harris, Jon","Morning Call; Allentown, Pa.","Jan 6, 2017","Allentown, Pa.",A.9,,https://www.proquest.com/newspapers/gasbuddy-youll-pay-3-gallon-spring-higher-taxes/docview/1855732716/se-2?accountid=13360,PA
9750,gas_tax,"$8.1 billion shortfall: PennDOT looks at tolling to solve shortage of higway, bridge funding","Boeckel, Teresa","York Daily Record; York, Pa.","Jun 6, 2021","York, Pa.",A.1,News,https://www.proquest.com/newspapers/8-1-billion-shortfall/docview/2537211635/se-2?accountid=13360,PA
9751,gas_tax,"$8.1 billion shortfall: PennDOT looks at tolling to solve shortage of higway, bridge funding","Boeckel, Teresa","Public Opinion; Chambersburg, Pa.","Jun 6, 2021","Chambersburg, Pa.",A.1,News,https://www.proquest.com/newspapers/8-1-billion-shortfall/docview/2538386242/se-2?accountid=13360,PA
9752,gas_tax,"'We can't afford for those interstate bridges to fail': PennDOT faces an $8.1 billion shortfall; looks at tolling, other funding solutions","Boeckel, Teresa","The Daily News; Lebanon, Pa.","Jun 6, 2021","Lebanon, Pa.",A.1,News,https://www.proquest.com/newspapers/we-cant-afford-those-interstate-bridges-fail/docview/2537203928/se-2?accountid=13360,PA
9765,gas_tax,"NO NEED TO WAGE A WAR ON WHEELS DRIVERS, CYCLISTS AND PEDESTRIANS CAN TAKE THE HIGH ROAD TO SAFETY","Siebert, Annie","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Nov 15, 2012","Pittsburgh, Pa.",S.1,METRO,https://www.proquest.com/newspapers/no-need-wage-war-on-wheels-drivers-cyclists/docview/1173331332/se-2?accountid=13360,PA
9768,gas_tax,"NO NEED TO WAGE A WAR OF WHEELS DRIVERS, CYCLISTS AND PEDESTRIANS CAN TAKE THE HIGH ROAD TO SAFETY","Siebert, Annie","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Nov 15, 2012","Pittsburgh, Pa.",N.1,METRO,https://www.proquest.com/newspapers/no-need-wage-war-wheels-drivers-cyclists/docview/1173340322/se-2?accountid=13360,PA
9773,gas_tax,"NO NEED TO WAGE A WAR OF WHEELS DRIVERS, CYCLISTS AND PEDESTRIANS CAN TAKE THE HIGH ROAD TO SAFETY","Siebert, Annie","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Nov 15, 2012","Pittsburgh, Pa.",W.1,METRO,https://www.proquest.com/newspapers/no-need-wage-war-wheels-drivers-cyclists/docview/1173319618/se-2?accountid=13360,PA
9780,gas_tax,"NO NEED TO WAGE A WAR ON WHEELS DRIVERS, CYCLISTS AND PEDESTRIANS CAN TAKE THE HIGH ROAD TO SAFETY","Siebert, Annie","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Nov 15, 2012","Pittsburgh, Pa.",EZ.1,METRO,https://www.proquest.com/newspapers/no-need-wage-war-on-wheels-drivers-cyclists/docview/1173346530/se-2?accountid=13360,PA
9835,gas_tax,"""WE'RE NOT BEING SEEN AS HUMAN BEINGS JUST TRYING TO GET WHERE WE'RE GOING"" DRIVERS, CYCLISTS AND PEDESTRIANS CAN TAKE THE HIGH ROAD TO SAFETY",Annie Siebert By Sally Kalson By Bill Toland,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Nov 25, 2012","Pittsburgh, Pa.",PE.1,ARTS & ENTERTAINMENT,https://www.proquest.com/newspapers/were-not-being-seen-as-human-beings-just-trying/docview/1197175845/se-2?accountid=13360,PA
9840,gas_tax,"Baylor criticizes Pa. spending, tax system","Wolfgang, Ben","Republican & Herald; Pottsville, Pa.","Oct 31, 2008","Pottsville, Pa.",A.1,,https://www.proquest.com/newspapers/baylor-criticizes-pa-spending-tax-system/docview/251100360/se-2?accountid=13360,PA
9904,gas_tax,Higher gas prices make for more lonesome highways,Anonymous,"Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Jul 29, 2008","Greensburg, Pa.",,,https://www.proquest.com/newspapers/higher-gas-prices-make-more-lonesome-highways/docview/382375262/se-2?accountid=13360,PA
9914,gas_tax,Look for age of oil; to come to an end; To the [Derived headline],,"The Intelligencer; Doylestown, Pa.","Aug 14, 2008","Doylestown, Pa.",,,https://www.proquest.com/newspapers/look-age-oil-come-end-derived-headline/docview/392378589/se-2?accountid=13360,PA
9956,gas_tax,Turnpike spending taking its toll on taxpayers: [TWO STAR Edition],"Grata, Joe","Pittsburgh Post - Gazette; Pittsburgh, Pa.","Nov 5, 1995","Pittsburgh, Pa.",,STATE,https://www.proquest.com/newspapers/turnpike-spending-taking-toll-on-taxpayers/docview/391831269/se-2?accountid=13360,PA
9968,gas_tax,RHETORIC HOME TO ROOST: [SOONER Edition],,"Pittsburgh Post - Gazette; Pittsburgh, Pa.","Apr 5, 1996","Pittsburgh, Pa.",,EDITORIAL,https://www.proquest.com/newspapers/rhetoric-home-roost/docview/391735131/se-2?accountid=13360,PA
9998,gas_tax,"Raise gas taxes, reap great rewards","Salzman, Randy","Tribune - Review / Pittsburgh Tribune - Review; Greensburg, Pa.","Jul 1, 2007","Greensburg, Pa.",,,https://www.proquest.com/newspapers/raise-gas-taxes-reap-great-rewards/docview/382496495/se-2?accountid=13360,PA
10020,gas_tax,196th State House District Q&A,Anonymous,"The York Dispatch; York, Pa.","Apr 7, 2010","York, Pa.",,Politics,https://www.proquest.com/newspapers/196th-state-house-district-q/docview/194120889/se-2?accountid=13360,PA
10025,gas_tax,Letters To The Editor - 4/9/2011,Anonymous,"The Times - Tribune; Scranton, Pa.","Apr 08, 2011","Scranton, Pa.",,Opinion,https://www.proquest.com/newspapers/letters-editor-4-9-2011/docview/861095504/se-2?accountid=13360,PA
10049,gas_tax,"Rivals for Senate relentlessin debate: In their second face-off, Sen. Robert G. Torricelli and Douglas Forrester attacked on issues of ideology, integrity.","Turcol, Tom","Philadelphia Inquirer; Philadelphia, Pa.","Sep 13, 2002","Philadelphia, Pa.",A.1,LOCAL,https://www.proquest.com/newspapers/rivals-senate-relentlessin-debate/docview/1895641223/se-2?accountid=13360,PA
