,Keyword,Title,Author,Publication_title,Publication_date,Place_of_publication,First_page,Section,Document_URL,State
5266,cap_and_trade,"LETTERS; He said, he said",,"Los Angeles Times; Los Angeles, Calif.","Jun 10, 2017","Los Angeles, Calif.",,Main News; Part A; Letters Desk,https://www.proquest.com/newspapers/letters-he-said/docview/1907674713/se-2?accountid=13360,CA
5270,cap_and_trade,LETTERS; Real-life medicine,Anonymous,"Los Angeles Times; Los Angeles, Calif.","Sep 10, 2010","Los Angeles, Calif.",,Main News; Part A; Letters Desk,https://www.proquest.com/newspapers/letters-real-life-medicine/docview/750097819/se-2?accountid=13360,CA
5275,cap_and_trade,"The Nation; Backup Plan Is in the Works for 'Clear Skies'; With the Clean Air Act overhaul stalling again in the Senate, the White House prepares to use other means to change power plant regulations.: [HOME EDITION]","Bustillo, Miguel","Los Angeles Times; Los Angeles, Calif.","Mar 4, 2005","Los Angeles, Calif.",,Main News; Part A; National Desk,https://www.proquest.com/newspapers/nation-backup-plan-is-works-clear-skies-with/docview/421951141/se-2?accountid=13360,CA
5276,cap_and_trade,CAMPAIGN '08; GOP torn by change it can believe in,"Hamburger, Tom; Wallsten, Peter","Los Angeles Times; Los Angeles, Calif.","May 18, 2008","Los Angeles, Calif.",,Main News; Part A; National Desk,https://www.proquest.com/newspapers/campaign-08-gop-torn-change-can-believe/docview/422236779/se-2?accountid=13360,CA
5278,cap_and_trade,"Throwdown: Assessing Obama's presidency so far: Point: Obama's failures, where do I start?",,"The Salinas Californian; Salinas, Calif.","Jul 3, 2010","Salinas, Calif.",,OPINION,https://www.proquest.com/newspapers/throwdown-assessing-obamas-presidency-so-far/docview/598582841/se-2?accountid=13360,CA
5290,cap_and_trade,Odd couple play the role of pollution terminators; Republican Schwarzenegger and Democrat De Leon team up,"Roth, Sammy","Los Angeles Times; Los Angeles, Calif.","Mar 6, 2019","Los Angeles, Calif.",,Business; Part C; Business Desk,https://www.proquest.com/newspapers/odd-couple-play-role-pollution-terminators/docview/2188095287/se-2?accountid=13360,CA
5301,cap_and_trade,"BOXER WON'T SEEK FIFTH TERM: SENATOR WILL VACATE SEAT AFTER 2016, BUT NOT RETIRING","Richman, Josh","San Jose Mercury News; San Jose, Calif.","Jan 9, 2015","San Jose, Calif.",A.1,Front,https://www.proquest.com/newspapers/boxer-wont-seek-fifth-term/docview/1644151614/se-2?accountid=13360,CA
5305,cap_and_trade,"The Nation; Warming Up to Reducing Greenhouse Gases; Some big businesses, states and cities are taking market-based steps to curb the emissions thought to cause climate change.: [HOME EDITION]","Shogren, Elizabeth","Los Angeles Times; Los Angeles, Calif.","Jul 30, 2003","Los Angeles, Calif.",,Main News; Part A; National Desk,https://www.proquest.com/newspapers/nation-warming-up-reducing-greenhouse-gases-some/docview/421804248/se-2?accountid=13360,CA
5308,cap_and_trade,Brown's climate agenda dazzles Europe,"Cart, Julie","The Desert Sun; Palm Springs, Calif.","Nov 18, 2017","Palm Springs, Calif.",A.7,News,https://www.proquest.com/newspapers/browns-climate-agenda-dazzles-europe/docview/1965553395/se-2?accountid=13360,CA
5312,cap_and_trade,Obama says U.S. will revive 'past reckoning',Anonymous,"Redlands Daily Facts; Redlands, Calif.","Feb 24, 2009","Redlands, Calif.",,News,https://www.proquest.com/newspapers/obama-says-u-s-will-revive-past-reckoning/docview/379594214/se-2?accountid=13360,CA
5317,cap_and_trade,"BOXER WON'T SEEK FIFTH TERM: SENATOR WILL VACATE SEAT AFTER 2016, BUT NOT RETIRING","Richman, Josh","Contra Costa Times; Walnut Creek, Calif.","Jan 9, 2015","Walnut Creek, Calif.",A.1,News,https://www.proquest.com/newspapers/boxer-wont-seek-fifth-term/docview/1646145806/se-2?accountid=13360,CA
5328,cap_and_trade,LETTERS; An accuser's burden,,"Los Angeles Times; Los Angeles, Calif.","Sep 18, 2018","Los Angeles, Calif.",,Main News; Part A; Letters Desk,https://www.proquest.com/newspapers/letters-accusers-burden/docview/2108075976/se-2?accountid=13360,CA
5331,cap_and_trade,"Bouie: Tom Steyer, we welcome you with folded arms","Bouie, Jamelle","The Press Democrat; Santa Rosa, Calif.","Jul 13, 2019","Santa Rosa, Calif.",,Opinion,https://www.proquest.com/newspapers/bouie-tom-steyer-we-welcome-you-with-folded-arms/docview/2257051354/se-2?accountid=13360,CA
5332,cap_and_trade,March 3 Saturday forum,,"Oakland Tribune; Oakland, Calif.","Mar 2, 2012","Oakland, Calif.",,Letters,https://www.proquest.com/newspapers/march-3-saturday-forum/docview/925815621/se-2?accountid=13360,CA
5334,cap_and_trade,'High-intensity' fight; Santa Barbara County measure would ban aggressive oil extraction methods. The industry gears up for battle.,"Finnegan, Michael","Los Angeles Times; Los Angeles, Calif.","Aug 18, 2014","Los Angeles, Calif.",,Main News; Part A; Metro Desk,https://www.proquest.com/newspapers/high-intensity-fight-santa-barbara-county-measure/docview/1553688670/se-2?accountid=13360,CA
5336,cap_and_trade,COMMUNITY COMMENTARY,Anonymous,"El Chicano Weekly; San Bernadino, Calif.","Oct 18, 2018","San Bernadino, Calif.",,OPINION & LETTERS,https://www.proquest.com/newspapers/community-commentary/docview/2126524217/se-2?accountid=13360,CA
5346,cap_and_trade,Hydrogen-powered buses coming to valley: $12.5M grant's fueling station may spur more fuel cell cars,"Roth, Sammy","The Desert Sun; Palm Springs, Calif.","Apr 26, 2017","Palm Springs, Calif.",A.7,News,https://www.proquest.com/newspapers/hydrogen-powered-buses-coming-valley/docview/1891702039/se-2?accountid=13360,CA
5347,cap_and_trade,'Milestone' state plan to fix roads and bridges; Higher gas taxes and a new vehicle fee would raise $5 billion a year for a variety of transportation needs.,"McGreevy, Patrick","Los Angeles Times; Los Angeles, Calif.","Mar 30, 2017","Los Angeles, Calif.",,California; Part B; Local Desk,https://www.proquest.com/newspapers/milestone-state-plan-fix-roads-bridges-higher-gas/docview/1882005336/se-2?accountid=13360,CA
5350,cap_and_trade,Can California impose values on green economy?,"Lin, Judy","The Desert Sun; Palm Springs, Calif.","Dec 28, 2017","Palm Springs, Calif.",A.1,News,https://www.proquest.com/newspapers/can-california-impose-values-on-green-economy/docview/1980940395/se-2?accountid=13360,CA
5355,cap_and_trade,"IN BUDGET, BROWN PICKS TUITION FIGHT WITH UNIVERSITIES","Richman, Josh; Calefati, Jessica; Murphy, Katy","Contra Costa Times; Walnut Creek, Calif.","Jan 10, 2015","Walnut Creek, Calif.",A.1,News,https://www.proquest.com/newspapers/budget-brown-picks-tuition-fight-with/docview/1645910356/se-2?accountid=13360,CA
5356,cap_and_trade,"IN BUDGET, BROWN PICKS TUITION FIGHT WITH UNIVERSITIES","Richman, Josh","San Jose Mercury News; San Jose, Calif.","Jan 10, 2015","San Jose, Calif.",A.1,Front,https://www.proquest.com/newspapers/budget-brown-picks-tuition-fight-with/docview/1644677470/se-2?accountid=13360,CA
5360,cap_and_trade,Renewable energy,,"Los Angeles Times; Los Angeles, Calif.","Mar 15, 2015","Los Angeles, Calif.",,Main News; Part A; Letters Desk,https://www.proquest.com/newspapers/renewable-energy/docview/1663402159/se-2?accountid=13360,CA
5367,cap_and_trade,"Feinstein's Senate seat challenged; California legislative leader, focusing on Trump 'resistance,' launches bid to unseat Democratic stalwart.","Mehta, Seema; Mason, Melanie","Los Angeles Times; Los Angeles, Calif.","Oct 16, 2017","Los Angeles, Calif.",,Main News; Part A; Local Desk,https://www.proquest.com/newspapers/feinsteins-senate-seat-challenged-california/docview/1951274396/se-2?accountid=13360,CA
5390,cap_and_trade,Credits,Anonymous,"El Chicano Weekly; San Bernadino, Calif.","Oct 18, 2018","San Bernadino, Calif.",,,https://www.proquest.com/newspapers/credits/docview/2126523784/se-2?accountid=13360,CA
5391,cap_and_trade,ESSENTIAL POLITICS; NEW YEAR OF LAWS; State legislation taking effect in 2018 runs gamut from immigration to dinosaurs,"Myers, John; Krishnakumar, Priya","Los Angeles Times; Los Angeles, Calif.","Dec 31, 2017","Los Angeles, Calif.",,California; Part B; Local Desk,https://www.proquest.com/newspapers/essential-politics-new-year-laws-state/docview/1982545028/se-2?accountid=13360,CA
5393,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"Daily Breeze; Torrance, Calif.","Aug 13, 2015","Torrance, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703934642/se-2?accountid=13360,CA
5395,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"Press - Telegram; Long Beach, Calif.","Aug 13, 2015","Long Beach, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703934647/se-2?accountid=13360,CA
5400,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"Whittier Daily News; Whittier, Calif.","Aug 13, 2015","Whittier, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703935406/se-2?accountid=13360,CA
5401,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"San Gabriel Valley Tribune; West Covina, Calif.","Aug 12, 2015","West Covina, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703587257/se-2?accountid=13360,CA
5404,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"Daily Breeze; Torrance, Calif.","Aug 12, 2015","Torrance, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703586318/se-2?accountid=13360,CA
5406,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"Pasadena Star - News; Pasadena, Calif.","Aug 12, 2015","Pasadena, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703589516/se-2?accountid=13360,CA
5407,cap_and_trade,Electric bill went up for many: Is cost result of switch in energy providers?,"OLALDE, MARK","The Desert Sun; Palm Springs, Calif.","Jul 13, 2020","Palm Springs, Calif.",A.6,News,https://www.proquest.com/newspapers/electric-bill-went-up-many/docview/2422940068/se-2?accountid=13360,CA
5412,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"Inland Valley Daily Bulletin; Ontario, Calif.","Aug 12, 2015","Ontario, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703587188/se-2?accountid=13360,CA
5413,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"Redlands Daily Facts; Redlands, Calif.","Aug 12, 2015","Redlands, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703588525/se-2?accountid=13360,CA
5415,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"The Sun; San Bernardino, Calif.","Aug 13, 2015","San Bernardino, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703934990/se-2?accountid=13360,CA
5416,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"Whittier Daily News; Whittier, Calif.","Aug 12, 2015","Whittier, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703587604/se-2?accountid=13360,CA
5417,cap_and_trade,MORE STATE REVENUE -- BUT MORE EXPENSES: GOVERNOR'S NEW PLAN SETS UP FIGHT WITH SOME IN OWN PARTY,"Calefati, Jessica","San Jose Mercury News; San Jose, Calif.","May 14, 2014","San Jose, Calif.",A.1,Front,https://www.proquest.com/newspapers/more-state-revenue-expenses/docview/1637981662/se-2?accountid=13360,CA
5419,cap_and_trade,KEYS TO THE CROWDED RACE FOR U.S. SENATE,"Woolfolk, John","The Mercury News; San Jose, Calif.","May 27, 2018","San Jose, Calif.",S.1,2018 Voters' Guide,https://www.proquest.com/newspapers/keys-crowded-race-u-s-senate/docview/2076202234/se-2?accountid=13360,CA
5422,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"Press - Telegram; Long Beach, Calif.","Aug 12, 2015","Long Beach, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703589764/se-2?accountid=13360,CA
5425,cap_and_trade,Ballots arriving soon in mailboxes,"Kennedy, Corinne S; Maschke, Alena; Metz, Samuel","The Desert Sun; Palm Springs, Calif.","May 7, 2018","Palm Springs, Calif.",A.5,News,https://www.proquest.com/newspapers/ballots-arriving-soon-mailboxes/docview/2035212015/se-2?accountid=13360,CA
5426,cap_and_trade,B.C. joins California in climate policy fight,"Roth, Sammy","The Desert Sun; Palm Springs, Calif.","Jun 4, 2017","Palm Springs, Calif.",A.6,News,https://www.proquest.com/newspapers/b-c-joins-california-climate-policy-fight/docview/1905387213/se-2?accountid=13360,CA
5433,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"Redlands Daily Facts; Redlands, Calif.","Aug 13, 2015","Redlands, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703934366/se-2?accountid=13360,CA
5434,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"Inland Valley Daily Bulletin; Ontario, Calif.","Aug 13, 2015","Ontario, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703934828/se-2?accountid=13360,CA
5437,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"San Gabriel Valley Tribune; West Covina, Calif.","Aug 13, 2015","West Covina, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703935287/se-2?accountid=13360,CA
5449,cap_and_trade,"In state Capitol, a push to resist","Mason, Melanie; Ulloa, Jazmine","Los Angeles Times; Los Angeles, Calif.","Sep 17, 2017","Los Angeles, Calif.",,Main News; Part A; Local Desk,https://www.proquest.com/newspapers/state-capitol-push-resist/docview/1939403835/se-2?accountid=13360,CA
5452,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"The Sun; San Bernardino, Calif.","Aug 12, 2015","San Bernardino, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703588418/se-2?accountid=13360,CA
5454,cap_and_trade,Can California cut gasoline use in half in 15 years? Probably not,Kate Galbraith CALmatters,"Pasadena Star - News; Pasadena, Calif.","Aug 13, 2015","Pasadena, Calif.",,News,https://www.proquest.com/newspapers/can-california-cut-gasoline-use-half-15-years/docview/1703935197/se-2?accountid=13360,CA
5460,cap_and_trade,"'We will rebuild, we will recover'; Obama tells Congress that changes to healthcare, energy policy are key / He hints at a greater bank bailout and says the auto industry must be saved. Republicans say bigger government, higher taxes will result.","Parsons, Christi; Nicholas, Peter","Los Angeles Times; Los Angeles, Calif.","Feb 25, 2009","Los Angeles, Calif.",,Main News; Part A; National Desk,https://www.proquest.com/newspapers/we-will-rebuild-recover-obama-tells-congress-that/docview/422284849/se-2?accountid=13360,CA
5478,cap_and_trade,THE OBAMA LEGACY; Bipartisan vision vanished amid a deepening divide; Obama's call for cooperation quickly gave way to rancor between the parties.,"Parsons, Christi; Mascaro, Lisa","Los Angeles Times; Los Angeles, Calif.","Jan 14, 2017","Los Angeles, Calif.",,Main News; Part A; National Desk,https://www.proquest.com/newspapers/obama-legacy-bipartisan-vision-vanished-amid/docview/1858228022/se-2?accountid=13360,CA
5485,cap_and_trade,The most ironic California stories of 2019,"Swaim, Will","Press - Telegram; Long Beach, Calif.","Dec 22, 2019","Long Beach, Calif.",,Opinion,https://www.proquest.com/newspapers/most-ironic-california-stories-2019/docview/2329774733/se-2?accountid=13360,CA
5486,cap_and_trade,The most ironic California stories of 2019,"Swaim, Will","Whittier Daily News; Whittier, Calif.","Dec 22, 2019","Whittier, Calif.",,Opinion,https://www.proquest.com/newspapers/most-ironic-california-stories-2019/docview/2329782953/se-2?accountid=13360,CA
